RowNumber,IdClient,NomFamille,ScoreCredit,ZoneGeo,Genre,Age,Anciennete,Solde,NbProduits,CarteCredit,MembreActif,SalaireEstim,Churn
8970,15658852,Stevens,676,France,Homme,38.0,8,0.0,2,Oui,Oui,66846.44,Non
8971,15648702,Yuriev,775,Allemagne,Homme,70.0,6,59842.44,2,Oui,Oui,37266.01,Non
8972,15784736,Jamieson,562,France,Homme,45.0,6,68427.62,1,Oui,Non,23432.0,Non
8973,15746695,Wunder,429,France,Femme,39.0,6,24011.915,1,Oui,Non,37435.495,Non
8974,15785899,Ch'en,789,Allemagne,Homme,33.0,8,75803.78,1,Oui,Non,2194.7,Non
8975,15698184,Marshall,484,France,Femme,50.0,2,45204.08,2,Non,Non,24085.285,Non
8976,15672610,Somadina,567,Espagne,Homme,40.0,4,59314.4,1,Non,Non,45986.815,Non
8977,15757646,Olague,584,France,Homme,35.0,9,0.0,2,Oui,Non,96190.605,Non
8978,15787014,King,648,Allemagne,Femme,,8,45185.545,1,Oui,Oui,,Non
8979,15681878,Fan,436,Allemagne,Homme,45.0,3,52169.555,2,Oui,Oui,91770.11,Oui
8980,15613102,Ogochukwu,670,France,Femme,31.0,2,28765.03,1,Oui,Oui,90946.655,Oui
8981,15768566,K?,706,France,Homme,34.0,8,0.0,2,Oui,Oui,18739.985,Non
8982,15678317,Manfrin,603,France,Homme,46.0,2,0.0,2,Oui,Oui,29781.745,Non
8983,15622518,Stephenson,768,France,Femme,26.0,5,25558.13,1,Oui,Oui,,Oui
8984,15802741,Mitchel,625,France,Femme,51.0,7,68147.485,1,Oui,Non,19433.73,Oui
8985,15778219,Izmailov,790,France,Homme,26.0,5,0.0,1,Oui,Non,10255.395,Non
8986,15722072,Hou,630,France,Homme,53.0,5,69026.835,1,Non,Oui,57055.485,Non
8987,15589805,Benson,563,France,Femme,34.0,6,69905.17,1,Oui,Oui,76208.895,Non
8988,15622370,Boyle,813,Allemagne,Homme,30.0,1,58208.47,1,Non,Oui,42904.11,Non
8989,15701318,Poole,763,Espagne,Homme,67.0,9,74282.33,1,Non,Oui,43618.2,Non
8990,15583278,Greece,743,Espagne,Femme,,8,46358.48,1,Oui,Oui,16846.89,Non
8991,15570073,Marian,721,Espagne,Homme,57.0,1,0.0,1,Oui,Oui,97970.48,Non
8992,15673599,Williamson,618,Espagne,Homme,32.0,5,66738.045,1,Non,Oui,77421.7,Non
8993,15758039,Ash,614,France,Homme,44.0,6,0.0,2,Non,Oui,52465.23,Non
8994,15754267,Fleming,697,Allemagne,Homme,31.0,3,54402.71,2,Non,Oui,61912.915,Non
8995,15792989,Bianchi,543,France,Femme,71.0,1,52154.385,1,Oui,Oui,12825.02,Non
8996,15775803,Cawker,841,Espagne,Homme,41.0,1,0.0,2,Non,Oui,96546.885,Non
8997,15724307,Mitchell,780,France,Homme,76.0,10,60656.94,1,Non,Oui,32436.165,Non
8998,15665963,Cattaneo,681,Espagne,Homme,30.0,2,64196.645,1,Oui,Oui,90296.725,Non
8999,15651955,Hanson,603,France,Homme,31.0,4,0.0,2,Non,Oui,4803.55,Non
9000,15573599,Adamson,506,France,Femme,57.0,6,0.0,2,Non,Oui,97210.56,Oui
9001,15620751,Secombe,760,France,Homme,34.0,2,0.0,2,Oui,Non,82081.22,Non
9002,15774258,Gorbunov,678,France,Homme,40.0,1,0.0,2,Oui,Oui,93671.7,Non
9003,15703563,P'eng,774,France,Homme,40.0,9,46508.735,2,Oui,Non,95804.485,Non
9004,15583764,Wilkes,791,Allemagne,Homme,31.0,1,65120.165,1,Non,Non,48273.275,Non
9005,15569976,Woronoff,754,Allemagne,Homme,65.0,1,68093.22,1,Oui,Oui,60764.795,Oui
9006,15656005,Millar,592,Allemagne,Homme,31.0,7,62296.615,1,Oui,Non,43039.835,Non
9007,15630321,Hu,680,France,Homme,44.0,3,0.0,2,Oui,Non,43467.54,Non
9008,15592846,Fiorentini,639,Allemagne,Homme,35.0,10,64086.95,2,Oui,Non,29546.695,Non
9009,15638159,Trentino,649,Espagne,Femme,36.0,6,43303.695,1,Non,Non,9912.545,Non
9010,15577398,Ch'eng,850,France,Homme,30.0,6,43224.695,1,Oui,Oui,94404.615,Non
9011,15773512,Bischof,627,Espagne,Femme,25.0,4,0.0,1,Oui,Oui,97156.965,Non
9012,15755978,Tseng,606,France,Homme,31.0,10,0.0,2,Oui,Non,,Non
9013,15608166,Fallaci,761,France,Homme,36.0,9,63818.96,1,Oui,Oui,40531.465,Non
9014,15752507,K?,769,Allemagne,Homme,60.0,9,74423.195,1,Oui,Non,96415.835,Oui
9015,15801441,Campbell,670,Allemagne,Femme,35.0,2,39792.98,1,Non,Oui,99401.45,Non
9016,15667190,Yuan,630,Espagne,Femme,21.0,1,42909.09,1,Oui,Oui,66551.15,Non
9017,15680517,Sal,769,Allemagne,Femme,34.0,7,68619.585,1,Oui,Oui,35689.96,Oui
9018,15625141,Porter,563,Espagne,Homme,26.0,7,0.0,2,Non,Non,3069.87,Non
9019,15749528,Achebe,652,Espagne,Homme,58.0,6,0.0,2,Non,Oui,85012.715,Non
9020,15697100,Wright,772,Allemagne,Femme,48.0,6,54368.26,1,Oui,Non,92282.335,Oui
9021,15711455,Kuo,740,Allemagne,Femme,36.0,4,54522.3,1,Non,Non,,Oui
9022,15683977,Owens,687,Espagne,Femme,72.0,4,0.0,2,Oui,Oui,25133.845,Non
9023,15671591,Castiglione,439,Espagne,Homme,52.0,3,48098.12,4,Oui,Non,,Oui
9024,15725660,Dellucci,676,France,Homme,20.0,1,40284.865,1,Non,Non,34310.99,Non
9025,15600110,Endrizzi,506,Allemagne,Femme,41.0,3,28872.88,1,Oui,Non,2017.73,Non
9026,15815530,Chin,612,France,Femme,42.0,10,37748.755,1,Non,Non,,Non
9027,15806956,Iqbal,746,Espagne,Homme,30.0,1,56333.335,1,Non,Non,5855.2,Oui
9028,15772009,Scott,664,France,Femme,41.0,5,0.0,1,Oui,Oui,76027.165,Non
9029,15746451,Barry,686,,Homme,41.0,7,51374.86,1,Non,Oui,97456.93,Non
9030,15669887,Lambert,839,France,Femme,51.0,3,0.0,1,Oui,Oui,34550.615,Oui
9031,15733303,Liu,630,France,Homme,67.0,5,0.0,2,Oui,Oui,,Non
9032,15586183,Wallace,561,France,Femme,35.0,5,0.0,2,Oui,Non,29990.81,Non
9033,15682778,Fedorov,680,France,Homme,34.0,9,0.0,2,Oui,Oui,47843.3,Non
9034,15576156,Abazu,710,Espagne,Femme,28.0,6,0.0,1,Oui,Non,24213.49,Non
9035,15568834,Howells,698,Espagne,Homme,27.0,6,62713.685,2,Non,Non,13827.22,Non
9036,15716608,Walker,651,Espagne,Homme,38.0,2,0.0,3,Oui,Non,33514.91,Oui
9037,15574608,Sidorova,713,France,Homme,36.0,8,66944.675,1,Oui,Oui,71632.825,Non
9038,15671137,MacDonald,549,France,Femme,52.0,1,0.0,1,Non,Oui,4318.025,Oui
9039,15665629,Chiang,719,Espagne,Femme,33.0,7,0.0,2,Oui,Non,10008.295,Non
9040,15805151,Ginikanwa,565,Allemagne,Homme,31.0,2,44779.195,2,Oui,Oui,2220.77,Non
9041,15621205,Olisaemeka,578,France,Homme,34.0,4,87555.555,1,Oui,Oui,37429.15,Non
9042,15712877,Morley,724,Espagne,Homme,36.0,1,0.0,2,Oui,Non,26231.125,Non
9043,15653251,Hickey,408,France,Femme,84.0,8,43936.695,1,Non,Non,94242.26,Oui
9044,15666633,Huang,758,,Homme,56.0,1,0.0,2,Oui,Oui,5321.69,Non
9045,15607176,Kang,674,France,Homme,22.0,3,0.0,1,Oui,Oui,86970.295,Non
9046,15704770,Pan,773,France,Homme,25.0,1,62266.39,2,Non,Oui,5861.785,Non
9047,15681332,Tate,437,France,Femme,43.0,6,0.0,1,Oui,Non,74165.485,Oui
9048,15706587,Johnston,560,France,Homme,,0,0.0,2,Non,Oui,58390.855,Non
9049,15699095,Chandler,603,France,Femme,24.0,3,0.0,1,Oui,Oui,99413.015,Oui
9050,15763859,Brown,840,France,Femme,43.0,7,0.0,2,Oui,Non,45454.475,Non
9051,15641655,Black,700,France,Femme,26.0,2,0.0,2,Non,Non,25025.71,Non
9052,15567431,Kodilinyechukwu,773,France,Homme,64.0,2,72789.14,1,Non,Oui,93086.425,Non
9053,15723950,Kruglov,684,Espagne,Homme,40.0,2,35145.51,1,Oui,Oui,57734.42,Oui
9054,15671609,Ibeabuchi,701,France,Homme,44.0,7,0.0,2,Oui,Non,11712.89,Non
9055,15769504,Munro,743,Allemagne,Femme,34.0,1,65868.44,1,Oui,Oui,54271.605,Non
9056,15760924,Doherty,575,Espagne,Homme,41.0,2,50031.195,1,Non,Non,63153.625,Non
9057,15756472,Odinakachukwu,804,France,Homme,25.0,7,54198.335,1,Oui,Non,64138.475,Non
9058,15676966,Capon,730,Espagne,Homme,42.0,4,0.0,2,Non,Oui,42991.235,Non
9059,15671804,Wilding,648,Espagne,Homme,36.0,8,73471.69,2,Oui,Oui,65020.725,Non
9060,15783541,Fomina,755,France,Homme,31.0,5,0.0,2,Non,Oui,97330.39,Non
9061,15774224,Nixon,613,Allemagne,Femme,30.0,5,65781.94,2,Oui,Non,85319.49,Non
9062,15604345,Kemp,730,France,Femme,22.0,9,32881.785,1,Oui,Oui,72896.005,Non
9063,15707138,Nagy,679,Espagne,Homme,39.0,5,0.0,2,Oui,Oui,50030.27,Non
9064,15693264,Onyinyechukwuka,583,France,Femme,29.0,10,0.0,2,Oui,Oui,55642.925,Non
9065,15659677,Beluchi,746,France,Homme,47.0,8,71191.015,1,Oui,Oui,31043.31,Non
9066,15739972,Hughes,650,Allemagne,Femme,45.0,9,76183.605,3,Oui,Non,75417.605,Oui
9067,15771535,Tsui,794,Espagne,Femme,37.0,9,0.0,2,Oui,Non,34004.425,Non
9068,15570508,Azubuike,600,France,Homme,49.0,7,45109.45,1,Oui,Non,45673.88,Non
9069,15673439,Sun,646,Espagne,Femme,50.0,5,71322.32,2,Oui,Oui,71104.25,Oui
9070,15636572,Christmas,760,France,Femme,32.0,7,0.0,2,Oui,Oui,52984.525,Non
9071,15649292,Bellucci,748,France,Femme,,7,14801.04,1,Non,Non,81775.29,Oui
9072,15765322,Connely,755,France,Homme,23.0,5,42142.24,2,Oui,Oui,31425.8,Non
9073,15780038,Paterson,756,Espagne,Homme,,6,59604.425,1,Oui,Non,84881.945,Oui
9074,15709412,H?,776,Espagne,Homme,30.0,6,0.0,2,Non,Oui,,Non
9075,15654390,He,640,France,Homme,33.0,7,77287.88,1,Oui,Non,12861.14,Oui
9076,15630328,Bird,635,France,Femme,48.0,8,65398.165,2,Oui,Oui,21625.15,Non
9077,15589358,Stanley,848,Allemagne,Homme,31.0,4,45009.225,2,Oui,Non,96566.49,Non
9078,15762803,Innes,509,France,Homme,31.0,3,0.0,2,Oui,Non,7680.455,Non
9079,15615624,De Salis,605,France,Femme,28.0,6,0.0,2,Non,Non,79754.26,Non
9080,15753337,Yeates,555,France,Homme,51.0,5,0.0,3,Oui,Non,94561.445,Oui
9081,15799641,Bruno,540,Espagne,Homme,39.0,2,0.0,2,Oui,Non,40997.96,Non
9082,15638257,P'an,682,Espagne,Femme,54.0,0,41551.36,2,Oui,Oui,27066.465,Non
9083,15694566,Roberts,602,France,Femme,42.0,10,0.0,2,Non,Non,84960.555,Oui
9084,15632665,Yevseyev,832,France,Homme,61.0,2,0.0,1,Non,Oui,63902.33,Oui
9085,15606554,Douglas,797,France,Homme,29.0,1,0.0,1,Non,Oui,74995.66,Non
9086,15787222,Ch'in,676,Allemagne,Homme,28.0,1,34729.525,2,Oui,Oui,64230.645,Non
9087,15716605,Chukwufumnanya,710,Allemagne,Femme,24.0,7,51549.585,2,Oui,Non,86638.31,Non
9088,15724334,Alekseyeva,529,France,Homme,22.0,5,0.0,1,Oui,Non,75584.915,Non
9089,15717156,Sokolov,520,France,Homme,,3,71698.27,2,Oui,Oui,449.255,Non
9090,15715345,Sergeyeva,743,Espagne,Homme,25.0,6,0.0,2,Oui,Non,,Non
9091,15762268,Hancock,666,France,Femme,41.0,10,70581.04,1,Oui,Non,25454.24,Non
9092,15690209,Hsiao,715,Allemagne,Femme,32.0,3,52428.595,2,Oui,Non,57074.9,Non
9093,15626806,Labrador,668,France,Femme,32.0,2,0.0,2,Oui,Oui,20326.165,Non
9094,15624781,Mbanefo,672,France,Femme,34.0,1,71075.875,2,Oui,Oui,84376.67,Non
9095,15569079,Hagins,632,Allemagne,Homme,48.0,6,63033.13,1,Oui,Non,32172.805,Oui
9096,15770030,Conti,689,Espagne,Femme,28.0,3,0.0,2,Oui,Oui,96224.51,Non
9097,15761763,Jamieson,845,France,Homme,33.0,8,82192.765,1,Oui,Non,75332.485,Non
9098,15628170,Brown,565,Allemagne,Femme,32.0,9,34033.62,1,Oui,Non,71643.79,Non
9099,15609998,Okwudilichukwu,700,Allemagne,Femme,,5,68824.205,1,Oui,Non,71488.525,Oui
9100,15706200,Graham,637,Allemagne,Homme,41.0,2,69007.2,2,Oui,Non,70149.12,Non
9101,15778526,Bradshaw,719,Espagne,Femme,48.0,5,0.0,2,Non,Non,39281.83,Non
9102,15640667,Yu,662,France,Femme,41.0,4,0.0,2,Oui,Non,63275.74,Non
9103,15789936,T'ao,663,France,Femme,33.0,2,0.0,2,Oui,Non,76647.5,Non
9104,15693893,Davis,684,Allemagne,Homme,59.0,9,61235.545,1,Non,Oui,7903.535,Non
9105,15603741,MacDonnell,719,Espagne,Homme,40.0,4,64194.56,1,Oui,Oui,88045.655,Non
9106,15621893,Bellucci,727,France,Homme,18.0,4,66775.335,1,Oui,Oui,23470.705,Non
9107,15692744,Davison,512,France,Homme,36.0,4,76084.56,2,Non,Non,19314.65,Oui
9108,15683503,Hudson,601,France,Femme,43.0,8,0.0,3,Non,Oui,55458.075,Oui
9109,15789941,Yevseyev,633,France,Femme,36.0,6,62565.14,1,Non,Non,62980.74,Non
9110,15581700,Paterson,615,Allemagne,Homme,43.0,3,43460.43,1,Oui,Oui,75024.185,Non
9111,15662085,Read,678,France,Femme,32.0,9,0.0,1,Oui,Oui,74105.32,Non
9112,15735221,Sousa,697,France,Femme,42.0,10,0.0,2,Oui,Non,30656.075,Non
9113,15624510,Tien,696,France,Homme,52.0,6,69890.53,1,Oui,Non,13722.7,Oui
9114,15694209,Fanucci,484,France,Femme,32.0,3,0.0,2,Oui,Oui,,Non
9115,15752534,Mironov,744,France,Homme,36.0,10,0.0,2,Oui,Oui,91433.92,Non
9116,15734765,Mahmood,739,France,Femme,20.0,4,66900.49,1,Non,Oui,75122.905,Non
9117,15632816,Williams,521,Allemagne,Femme,49.0,2,63974.285,1,Oui,Oui,,Non
9118,15791513,Manfrin,647,France,Homme,41.0,4,69468.675,1,Oui,Oui,50808.82,Oui
9119,15738150,Chidozie,591,France,Homme,45.0,5,0.0,2,Oui,Oui,77746.435,Non
9120,15590637,Ahmed,721,France,Homme,41.0,7,0.0,2,Non,Oui,30509.425,Non
9121,15780411,Norris,570,France,Femme,46.0,3,0.0,2,Non,Non,410.23,Non
9122,15747014,Pisani,850,France,Femme,28.0,1,52622.67,1,Non,Oui,37390.065,Non
9123,15711834,Long,650,Espagne,Femme,30.0,6,0.0,1,Non,Non,33998.565,Oui
9124,15647333,Fleming,621,France,Homme,27.0,4,68501.84,1,Oui,Non,10627.03,Non
9125,15688637,Witt,592,France,Femme,27.0,4,0.0,2,Oui,Oui,91784.625,Non
9126,15761497,Udinesi,713,Espagne,Femme,48.0,1,81880.41,1,Non,Non,78690.57,Oui
9127,15623712,Coates,453,Espagne,Femme,,5,0.0,3,Oui,Non,,Oui
9128,15587676,Alexeieva,699,France,Homme,30.0,9,0.0,1,Oui,Oui,,Non
9129,15626983,Ledford,605,Espagne,Femme,48.0,6,0.0,2,Oui,Oui,20031.495,Non
9130,15772896,Dumetochukwu,763,Allemagne,Homme,42.0,6,50080.375,1,Oui,Non,16731.47,Oui
9131,15695129,Milanesi,718,France,Femme,31.0,1,76331.885,1,Non,Oui,8564.32,Non
9132,15678206,Yeh,464,France,Homme,46.0,6,80899.265,1,Oui,Non,91472.235,Non
9133,15809137,Sagese,453,France,Homme,29.0,6,0.0,1,Non,Non,99188.01,Oui
9134,15666055,Rowe,705,France,Femme,49.0,7,0.0,1,Oui,Non,31702.6,Oui
9135,15667938,Hurst,628,France,Homme,32.0,9,74568.155,2,Oui,Oui,8201.055,Non
9136,15713632,Ham,551,Espagne,Femme,48.0,5,47839.645,1,Non,Non,47489.05,Non
9137,15640268,Avdeeva,652,Espagne,Homme,71.0,4,0.0,1,Oui,Oui,60053.55,Non
9138,15716420,Kelly,612,Espagne,Homme,39.0,5,85144.19,1,Oui,Oui,29800.575,Non
9139,15770309,McDonald,656,France,Homme,18.0,10,75881.37,1,Non,Oui,63507.16,Non
9140,15803078,Bruno,635,Espagne,Femme,38.0,1,0.0,2,Oui,Non,45302.525,Non
9141,15747980,Cattaneo,737,Espagne,Homme,38.0,6,73141.395,2,Oui,Non,99258.1,Non
9142,15611338,Kashiwagi,714,Espagne,Homme,29.0,4,0.0,2,Oui,Oui,18802.95,Non
9143,15610056,Dufresne,631,Allemagne,Femme,34.0,6,62613.91,2,Non,Oui,64123.515,Non
9144,15700964,Pollard,624,Allemagne,Femme,27.0,7,52424.34,1,Oui,Oui,83693.68,Non
9145,15713853,Ifeajuna,732,Allemagne,Homme,42.0,9,54374.04,2,Oui,Oui,32661.555,Non
9146,15753229,Genovese,802,France,Homme,29.0,9,63707.275,1,Oui,Oui,67229.56,Non
9147,15671334,Nixon,527,France,Homme,31.0,4,0.0,1,Oui,Non,84680.945,Non
9148,15718507,Su,647,,Homme,37.0,3,58254.995,1,Oui,Oui,74758.855,Oui
9149,15603088,Rossi,451,Espagne,Femme,23.0,9,0.0,2,Non,Oui,24010.855,Non
9150,15769451,Hayes,764,France,Femme,44.0,1,0.0,2,Oui,Oui,5733.69,Non
9151,15567335,Allsop,559,,Femme,42.0,7,0.0,2,Oui,Oui,95020.145,Non
9152,15699772,Barclay,428,Allemagne,Femme,40.0,3,64624.055,2,Oui,Non,36438.215,Oui
9153,15792649,Patterson,547,Espagne,Femme,31.0,9,0.0,2,Non,Non,49647.11,Non
9154,15682914,Bolton,850,France,Homme,34.0,2,36039.855,1,Oui,Oui,57883.965,Non
9155,15638882,Cardell,710,Allemagne,Femme,62.0,9,74107.18,1,Oui,Non,24285.57,Oui
9156,15591135,Forster,726,France,Homme,37.0,2,66028.96,2,Oui,Non,17371.99,Non
9157,15628558,Pan,447,France,Femme,44.0,5,44594.415,1,Oui,Oui,37704.12,Non
9158,15568748,Poole,671,Allemagne,Homme,45.0,6,49782.11,1,Oui,Oui,,Oui
9159,15804962,Nnaife,606,France,Homme,,1,77827.73,1,Oui,Oui,96193.755,Oui
9160,15775042,Ku,615,France,Femme,23.0,4,0.0,2,Oui,Non,98238.095,Non
9161,15737732,Onwuemelie,751,France,Femme,44.0,10,0.0,2,Oui,Non,85317.245,Non
9162,15608968,Averyanov,714,Allemagne,Homme,21.0,6,43201.26,2,Non,Non,13665.295,Non
9163,15642579,Chang,731,Espagne,Femme,37.0,1,64466.2,1,Oui,Oui,90356.26,Non
9164,15631436,Gleeson,564,France,Homme,,4,0.0,1,Oui,Non,79468.775,Non
9165,15631310,Hsieh,537,France,Femme,53.0,3,0.0,1,Oui,Oui,45703.31,Non
9166,15698028,Duncan,506,France,Femme,41.0,1,0.0,2,Oui,Non,15883.15,Non
9167,15809736,Steigrad,664,France,Homme,46.0,2,0.0,1,Oui,Oui,88711.51,Oui
9168,15600832,Moss,508,France,Femme,43.0,9,0.0,1,Oui,Non,51863.355,Non
9169,15706537,Pirogov,577,Allemagne,Femme,59.0,7,55698.485,1,Non,Oui,95535.005,Non
9170,15770631,Sutherland,730,,Homme,25.0,5,83692.905,1,Oui,Oui,28153.755,Non
9171,15789014,Scott,600,France,Femme,26.0,6,54454.56,1,Oui,Non,41273.505,Non
9172,15574012,Chu,645,Espagne,Homme,44.0,8,56877.89,2,Oui,Non,74878.355,Oui
9173,15589431,Pedder,807,Allemagne,Homme,47.0,1,85968.635,1,Oui,Oui,32818.46,Non
9174,15711062,Thomas,633,Allemagne,Homme,40.0,5,43086.405,2,Oui,Oui,58639.745,Non
9175,15577970,Alexeeva,489,France,Homme,34.0,5,0.0,1,Non,Non,21770.295,Non
9176,15762198,Capon,812,France,Homme,34.0,5,51909.215,1,Oui,Oui,83019.135,Non
9177,15710450,Okwudiliolisa,848,Espagne,Homme,22.0,7,60405.945,1,Oui,Oui,92755.17,Non
9178,15755330,Forbes,512,Allemagne,Homme,41.0,7,61201.62,1,Non,Oui,18719.95,Oui
9179,15759274,Micklem,447,,Femme,32.0,10,0.0,1,Oui,Oui,75907.88,Non
9180,15757821,Burgess,771,Espagne,Homme,18.0,1,0.0,2,Non,Non,20771.475,Non
9181,15702377,Knorr,627,Espagne,Homme,48.0,1,66379.9,1,Oui,Non,39449.61,Non
9182,15654964,Piccio,608,Espagne,Homme,48.0,7,37900.87,1,Oui,Non,62881.475,Non
9183,15766649,Vincent,670,,Homme,38.0,10,44708.495,1,Non,Non,72137.695,Non
9184,15640865,Romano,636,Allemagne,Femme,31.0,9,40422.345,2,Oui,Oui,37320.95,Non
9185,15752508,Docherty,614,Allemagne,Homme,32.0,7,49731.4,2,Oui,Oui,25558.53,Non
9186,15702061,Findlay,654,France,Homme,29.0,7,0.0,2,Oui,Oui,74592.075,Non
9187,15790267,Onuoha,625,France,Femme,40.0,7,70633.835,1,Non,Oui,88698.745,Non
9188,15668309,Maslow,350,France,Femme,40.0,0,55549.425,1,Oui,Oui,86160.605,Oui
9189,15796313,Olsen,662,France,Femme,36.0,4,83454.6,2,Oui,Non,69435.56,Oui
9190,15598161,Clements,654,France,Homme,47.0,10,0.0,2,Oui,Non,85240.99,Non
9191,15723894,Younger,625,France,Homme,45.0,7,68777.72,1,Non,Non,62303.85,Non
9192,15623196,Morley,686,France,Homme,38.0,6,74619.485,1,Oui,Oui,48912.615,Non
9193,15612358,Christie,573,Allemagne,Homme,35.0,9,67249.27,2,Oui,Oui,,Non
9194,15760865,Fan,754,Allemagne,Femme,,7,70909.51,1,Oui,Non,46775.265,Oui
9195,15774250,Gallo,532,France,Homme,42.0,1,79512.355,1,Oui,Non,50491.465,Oui
9196,15720929,Kazantseva,604,France,Femme,47.0,8,31047.355,3,Non,Non,,Oui
9197,15656627,Lin,602,France,Homme,34.0,5,0.0,2,Oui,Oui,38707.225,Non
9198,15787174,Sergeyev,512,France,Femme,37.0,1,0.0,2,Non,Oui,78052.515,Non
9199,15699753,Zakharov,590,France,Homme,41.0,1,44543.155,1,Oui,Non,12249.985,Non
9200,15700046,Yuan,635,France,Homme,41.0,4,51772.44,2,Oui,Non,96873.275,Non
9201,15644501,Enyinnaya,579,France,Femme,26.0,10,81241.38,1,Oui,Oui,9229.1,Non
9202,15707199,Cooper,643,France,Homme,36.0,0,74079.855,1,Non,Non,27917.83,Non
9203,15568562,Moss,689,France,Homme,40.0,8,80136.135,1,Oui,Non,24828.12,Non
9204,15740557,Fedorova,753,France,Femme,43.0,5,0.0,2,Oui,Non,54940.855,Non
9205,15627360,Fuller,432,France,Homme,42.0,9,76301.725,1,Oui,Non,,Oui
9206,15667460,Moore,797,France,Homme,31.0,9,0.0,2,Oui,Oui,12374.445,Non
9207,15669741,Hou,777,France,Homme,36.0,7,0.0,1,Oui,Non,53236.17,Non
9208,15803365,Coffee,653,Espagne,Homme,55.0,2,35131.915,1,Non,Oui,31173.855,Non
9209,15694192,Nwankwo,598,Espagne,Femme,38.0,6,0.0,2,Non,Non,86891.69,Non
9210,15710687,Mills,593,France,Femme,33.0,0,47963.52,1,Oui,Non,99739.025,Non
9211,15709256,Glover,850,France,Femme,28.0,9,0.0,2,Oui,Oui,82432.335,Non
9212,15583392,Woronoff,747,Allemagne,Homme,37.0,9,67888.18,3,Oui,Non,42735.225,Oui
9213,15725772,Ch'in,654,Espagne,Femme,36.0,2,0.0,2,Oui,Oui,73326.055,Non
9214,15674206,Walker,716,France,Femme,22.0,8,0.0,2,Oui,Oui,,Non
9215,15623989,Griffin,435,France,Homme,54.0,3,0.0,1,Oui,Non,78455.23,Oui
9216,15609160,Marsden,586,France,Homme,32.0,1,0.0,2,Non,Non,15817.995,Non
9217,15598046,Su,662,France,Femme,39.0,5,69781.025,2,Oui,Non,30818.11,Non
9218,15788634,Romani,750,Espagne,Femme,37.0,2,56908.53,1,Non,Non,44166.87,Non
9219,15648320,Heller,658,,Femme,31.0,7,61987.48,1,Oui,Non,51076.875,Non
9220,15732293,Chia,759,Espagne,Homme,31.0,8,0.0,2,Oui,Oui,49543.37,Non
9221,15589589,Bryan,613,France,Homme,34.0,5,72047.1,1,Oui,Non,22255.13,Non
9222,15780142,Wang,632,France,Homme,43.0,2,50006.755,1,Oui,Non,12137.66,Non
9223,15702095,Clarke,585,Espagne,Femme,56.0,1,64236.4,1,Oui,Non,93238.455,Oui
9224,15731327,Hale,652,Allemagne,Homme,27.0,2,83263.94,2,Non,Oui,73003.85,Non
9225,15593773,Olejuru,784,Espagne,Homme,35.0,3,0.0,2,Non,Non,40741.82,Non
9226,15651533,Brown,570,Allemagne,Femme,50.0,5,64646.87,1,Oui,Non,88902.72,Oui
9227,15655632,MacDonald,655,France,Homme,27.0,2,65845.665,1,Oui,Non,24740.33,Non
9228,15655298,Lewis,654,Espagne,Femme,54.0,5,0.0,2,Non,Oui,23569.53,Non
9229,15698664,Liang,567,Espagne,Homme,43.0,2,57821.79,2,Non,Non,87303.175,Non
9230,15688868,Birdsall,684,France,Femme,26.0,5,43549.455,1,Non,Non,53047.91,Non
9231,15676715,Madukaego,640,France,Homme,68.0,9,0.0,2,Oui,Oui,99746.69,Non
9232,15777923,Johnston,544,France,Femme,45.0,6,0.0,2,Non,Oui,75700.665,Non
9233,15738936,Stevenson,760,Allemagne,Homme,29.0,5,51803.62,2,Non,Oui,43167.32,Non
9234,15635502,Ch'iu,443,France,Homme,44.0,2,0.0,1,Oui,Non,79582.85,Non
9235,15760861,Phillipps,619,France,Homme,43.0,1,62605.96,1,Oui,Oui,56705.245,Non
9236,15588350,McIntyre,744,France,Femme,43.0,10,73916.075,1,Non,Oui,12117.055,Non
9237,15695699,Calabrese,687,France,Homme,35.0,8,0.0,2,Oui,Non,5167.025,Non
9238,15810878,Baker,537,Espagne,Femme,38.0,6,70893.39,1,Non,Oui,73898.77,Non
9239,15690182,Kapustin,635,Allemagne,Homme,37.0,5,56744.34,1,Oui,Non,47805.87,Oui
9240,15751193,Nnaemeka,621,Espagne,Homme,33.0,4,0.0,2,Oui,Oui,20149.615,Non
9241,15626233,Onyekachi,593,France,Femme,32.0,3,0.0,2,Oui,Oui,75989.18,Non
9242,15711901,Iheatu,500,France,Homme,45.0,2,54581.41,1,Oui,Oui,63072.54,Non
9243,15667751,Herrera,487,Espagne,Femme,36.0,1,70068.575,1,Oui,Non,97036.665,Non
9244,15723671,Lucciano,661,France,Homme,35.0,9,50053.995,1,Oui,Non,41974.84,Non
9245,15733842,Pirozzi,597,France,Femme,24.0,1,51609.735,1,Oui,Non,30210.035,Non
9246,15767818,Graham,640,France,Homme,55.0,10,66218.17,1,Oui,Non,489.33,Non
9247,15711181,Clapp,589,France,Femme,50.0,4,0.0,2,Non,Oui,91038.485,Non
9248,15591552,Okonkwo,600,France,Femme,32.0,7,49438.975,1,Oui,Non,66486.605,Non
9249,15755223,Tseng,692,Allemagne,Homme,53.0,7,75463.495,2,Non,Non,59908.595,Non
9250,15657342,Dawson,850,Allemagne,Homme,28.0,4,73986.095,1,Oui,Non,,Oui
9251,15742358,Humphreys,696,Allemagne,Homme,32.0,8,50580.495,1,Oui,Oui,57958.275,Non
